mutual,tweet1,type1,tweet2,type2,tweet3,type3,tweet4,type4,tweet5,type5,tweet6,type6,tweet7,type7,tweet8,type8,tweet9,type9,tweet10,type10,rated,p1,c1,p2,c2,p3,c3,p4,c4,p5,c5
ArchedArtNow,"Donald Trump, Hillary Clinton or the Dali Lama? It’s Not The Messenger That Matters to The Markets",tweet,Boomers are considering #retirementdestinations where they can live well. Learn the states that offer lower tax rates by not taxing pension or Social Security income as well as the most affordable counties for #retirement #retirementplanning,tweet,GOP’s Frictions are Impacting Timing and Magnitude of Trump Plans,tweet,U.S. Dollar Plummets – President Trump Says Gains Will Hurt America,tweet,"Considering the rise in social security scams, be aware of smart strategies to keep your personal information out of the hands of criminals who want to exploit the government and seniors. #socialsecurity #socialsecurityscams #avoidscams",tweet,Trump Apes Argentina Strategy: Bad For Vanguard Long-Term Bond ETF (BLV)?,tweet,Breaking Bond News: Long-dated UST Yields Edge Higher on Trump Promise,tweet,President Trump Goes Too Far and Twitter Bites Back (NYSE:TWTR),tweet,"Most seniors who are already taking their social security benefits will be automatically enrolled in Medicare Part A. But, what does Medicare Part A cover and how do you enroll in it? #medicare #healthcare #seniorhealth #seniorliving #babyboomers",tweet,Trump Immigration Ban Blasted by Tesla (TSLA) and Apple (AAPL) CEOs,tweet,0,,,,,,,,,,
Ariyanaaganee,Everything trump is doing as of now is a distraction to make himself look good for the upcoming election... this man don’t care about us.,tweet,THE FACT THAT Y’ALL VOTED FOR TRUMP AND HE’S BLATANTLY KILLING THESE KIDS AND TREATING THEM LIKE SAVAGES.,quote,What’s the purpose of telling Biden to drop out? 45 had the same allegations along with other claims but y’all still voted him in office. Please make it make sense.,tweet,I swear y’all better go out and vote even though Bernie isn’t running we still have to get Trump out.,tweet,It’s Still 🖕🏾Trump &amp; Anyone Who Thinks This Is Justified. Honorable Mention: “They Didn’t Come The Legal Way If They Want Asylum.” Shut The Hell Up! Y’all Don’t Know How Hard It Is For These People If You Had No Choice You’ll Flee Too.,reply,Besides all of the allegations Biden is really the closest we’ll ever get to Obama. I would rather deal with Biden than 45.,reply,Remember that this is who y’all voted for. This is the man that’s sacrificing people’s health to benefit the economy.,quote,Trump and Obama,quote,The way things looking ain’t no way Trump is having stadiums filled by August or September when y’all can’t even stay at home.,tweet,supporting trump and blatantly being a racist &lt;&lt; 🤔,tweet,0,,,,,,,,,,
AshMarieLambert,"If you're a UK fan, you should vote for Obama in 2012. 7 of our 8 titles came when a Democrat was in office. #justkidding #butseriously",retweet,Jeff Daniels is technically now the highest-elected official in the United States.,retweet,"No matter who wins this election, one thing is for sure: I ate stale Doritos for lunch and might not make it through the night",retweet,You can still have lots &amp; lots of guns? RT : What Does a Second Obama Term Mean for Gun Owners?,retweet,Wake me up when the election ends.,tweet,"""For what? There's no fun in Iraq."" #Brahima",tweet,Obama's face is killing me.,tweet,"What's the polite way of saying ""I hope you fall in a hole, so I never have to hear you speak,"" again?",tweet,"On the list of recent horrifying trends, I'm putting cannibalism right after Ugg boots and dudes in skinny jeans.",retweet,"I love this small town, I really do. But I couldn't care less about 90% of the people here.",tweet,0,,,,,,,,,,
Authoralexp,"Please let the fact that this is going to end up being close disabuse us of the notion that Trump was a fluke or that he doesn't represent a real, deep seated throughline in America and American ideology. That requires real work to address, work way beyond voting.",retweet,I’m getting a lot of angry MAGA people shouting that “the mass graves are not Trump’s fault!” YES. THEY ARE. The coronavirus is not Trump’s fault. But our government’s HORRENDOUS response to it is 1000% Trump’s fault. Let’s run through what is INDISPUTABLY Trump’s fault:,retweet,"While Trump received over $100,000 in free government health care for himself, he's attempting to throw 20 million Americans off their health care. Yes. Trump, the self-proclaimed billionaire, believes in government help for himself, but rugged individualism for everyone else.",retweet,"look, i'll vote for the democratic presidential candidate in the general election. whatever. but the fact that they narrowed THAT field down to THIS candidate is the biggest fucking self-own, wow. there is nothing more scathing i could say about the party than: they did that.",retweet,"BREAKING: Trump says he is halting funding for the World Health Organization. During the height of a pandemic, where we are the hardest hit country. Trump is absolutely ridiculous and insane.",retweet,"Why is it so hard for some Democrats to understand that it is possible to be 100% against Donald Trump, but also disappointed in the Democratic party for actively opposing the fundamental change we need to heal this nation?",retweet,Americans need a better understanding of how our political culture relies on intentional stigmatization of socialism to build the feeling that it’s the worst political outcome possible. Even caution about socialism from moderately pro-socialist liberals is informed by this.,retweet,"The people who need social supports and accomodations are the same ones least able to navigate the convoluted systems we have in place. Instead of recognizing this, the narrative is ""If they want help they should apply"" ignoring the fact they lack the ability to.",retweet,"Today, Joe Biden told a voter that he was “full of shit.” Centrist Democrats are praising him for it. I would just like to point out that if Bernie Sanders did the same thing, centrists would be clutching their pearls and calling him “toxic.”",retweet,"Trump, who decries carefully fact-checked reporting as ""fake news"" has just retweeted an article by an actual fake news satire website that makes stuff up for laughs. It's the Christian version of The Onion. The world's best information is available to him and he falls for satire",retweet,0,,,,,,,,,,
Aza97181937,Debra and I were happy to stand in line early this morning to vote to re-elect Senator Raphael Warnock for a full six-year term in the United States Senate. Please go out and vote early today! #EarlyVote #ReElectSenatorWarnock,retweet,"BREAKING: Speaker Nancy Pelosi drops the HAMMER on Donald Trump after his taxes are released, announces that the House ""will move swiftly to advance"" legislation ""requiring"" the IRS to ""conduct an annual audit of the President's finances."" RT TO THANK SPEAKER PELOSI!",retweet,"Max is a Democrat against Fascism, and backs (Ukraine’s) President Zelensky &amp; President Biden! This resister states “The GQP is the party of insurrection, Racism and Conspiracy Theories! If you want to protect Democracy, follow him! #VeesFriends #democracy 👇",retweet,"Dusty is an Air Force Vietnam Veteran, Proud Democrat and supports Biden &amp; Harris! This resister is fully vaccinated and “Says under President Biden, we are much more respected around the world.” If you are like Dusty, and you vote blue, he is worth the follow!",retweet,"Kempo is a Democrat, a cool guy, Political Junkie, and part of our Blue Crew team! This resister is a chemical geek, and a Martial Artist/Karate expert! He wants to see Trump and company in jail! If you agree with Kempo follow him! #DonksFriends",retweet,"Like everyone else, I lost a lot of followers since Elon reinstated Trump’s Twitter account — in my case, over 3,000. If you're staying on Twitter to keep fighting against MAGA Republicans and their extreme-right agenda, reply to this post and drop a 💙 — I’ll follow you back!",retweet,"Tony is a Democrat, Political junkie, who is riding with Biden, and says “F..K Putin”! This resister is the father to a fur baby named Sammy! If you are like Tony, then follow him! #VeesFriends #DonksFriends #JustKeepConnecting",retweet,"Trump's white fragility would not allow him to admit he lost the 2020 election even though he &amp; everyone around him knows he did. It's 2 &amp; a half years since &amp; he still goes on saying he won! Trump, YOU LOST. Get over it. Move on. Focus on all the legal issues you have. #GoJoe 💙",retweet,"If you only retweet ONE thing today, let it be this list of 156 House Republicans who voted to raise the retirement age for Social Security to age 70. Don't let them get away with it. Make sure EVERYONE knows.",retweet,"Son of two, Irish in Oz, Aston Martin &amp; Liverpool fan, Politically agnostic but DEFINITELY ANTI-TRUMP (he’s a FRAUD, not a politician has 785 followers and would like to meet other never- trumpers like you!",retweet,0,,,,,,,,,,
BSKeller,"Pennsylvania Lt. Gov. @JohnFetterman on Trump's baseless fraud claims: ""There isn't any fraud, and he knows that...They can send 1,000 lawyers to Pennsylvania if they want. It's not going to change the underlying dynamic, because this race was conducted with absolute integrity""",retweet,"*will be 🙄 We produced actual evidence of voter fraud. 2 cases. Both R’s. After 2 weeks, why can’t they even produce 1 single case of voter fraud? Why doesn’t their lawsuit mention my Luzerne dude trying to have his dead mom vote for Trump? That’s *actually* fraud.",retweet,3 cases of voter fraud in PA. ✅ 3 PA Counties. ✅ 3 Republicans voting for Trump. ✅ 1 Dead Mom. ✅💀👵🏻 1 town named Forty Fort. ✅ You can’t make this up.,retweet,Lol Marco Rubio making fun of Biden’s picks for his team... meanwhile...to name just a few ... Jared Kushner All the Trump Spawn Omarosa Rick Perry Scott Pruitt Michael Flynn Stephen Miller Ben Carson Betsy Devos Brett Kavanaugh Oh and Trump himself.,tweet,"🚨 Breaking: Emmanuel Macron has been re-elected French president with 58% of the vote, projections show, defeating far-right candidate Marine Le Pen. 🇫🇷 👉",retweet,"Georgia, this is it. Today is Election Day and your vote can help elect @ReverendWarnock and Jon @Ossoff to the U.S. Senate. Make your voice heard today and vote—either in person or by dropping off your mail-in ballot at a ballot drop box.",retweet,President-elect Joe Biden's dogs bring return of presidential pets to the White House.,retweet,So that Erie postal worker made a bunch of sh!t up about voter fraud. Giggle. 🤭 That means the only documented voter fraud in PA is *still* my dude in Luzerne County voting for Trump with his dead mom’s ballot. “Audit” seems to be going well. 😆,retweet,"It seems like these tweets help ease people's minds, so let me reiterate: Trump + his enablers have no legal basis for their frivolous, bizarre lawsuits. They are wasting everyone's time. But as long as they keep it up, we'll keep beating them in court. Enjoy your Friday.",retweet,Good morning PENNSYLVANIA! I’m so excited to see you today and SING for you!!!!!!! I believe in 🎶 YOU &amp; I 🎶 !! Let’s talk about what America looks like with a KINDER President. WE NEED EVERY VOTE❤️ I’m with @JoeBiden —Lets go 24 hrs!!!!!! #Biden #AmericaNeedsPennsylvania,retweet,0,,,,,,,,,,
BarackObama,"It's time folks. Today, I voted to bring articles of impeachment against Donald Trump. 95 of my colleagues agreed with me! I won't stop standing up for our country and #13thDistrictStrong.",retweet,"Not only is @IlhanMN a duly elected member of Congress, and an American citizen, but she is also a mom. What kind of person would put her and her family in harms way?",retweet,"As a member of the Generation Good Advocates Community, I’m increasing my voting impact by inviting friends to pledge to vote in the upcoming election. Let’s vote for the generations who need us to stand up for their healthy future at the polls. Join me …",tweet,"COVID-19 is no match for Minnesota’s people power! Make your voice heard in the 2020 election – but safely, by voting from home. Request your absentee ballot with this 2-minute application: #VoteMN #VoteFromHome",tweet,I’d say to my friends in DC going along with Trump. Imagine how this video of the President leading a white mob in a “Send Her Back” chant targeting a black refugee is going to look in your kids high school government/history classes. This hatred has got to be stopped.,retweet,Very well written article. This wasn't a debate it was a debacle. And Trumps personal attacks on people were horrendous..,tweet,"The votes are in: After more than 122,000 votes cast, we’re excited to announce the winners of our Name a Snowplow contest! These eight names will soon be on snowplows across the state. Learn more:",retweet,"Thousands of Minnesotans have taken the step to vote from home during 2020 elections. And you can, too! 1. Visit 2. Complete the ""Request for Absentee Ballot"" application - make sure you have a Minnesota-issued driver's licens…",tweet,Today I'm endorsing @JoeBiden for President of the United States. I encourage all like-minded Republicans to get on the right side of history and do the same.,retweet,#7thGenPartner I’m increasing my voting impact by inviting friends to pledge to vote in the upcoming election. Let’s vote for the generations who need us to stand up for their healthy future at the polls. Join me and #VotefortheNextGen,tweet,0,,,,,,,,,,
Bella094459931,Debra and I were happy to stand in line early this morning to vote to re-elect Senator Raphael Warnock for a full six-year term in the United States Senate. Please go out and vote early today! #EarlyVote #ReElectSenatorWarnock,retweet,"BREAKING: Speaker Nancy Pelosi drops the HAMMER on Donald Trump after his taxes are released, announces that the House ""will move swiftly to advance"" legislation ""requiring"" the IRS to ""conduct an annual audit of the President's finances."" RT TO THANK SPEAKER PELOSI!",retweet,"Max is a Democrat against Fascism, and backs (Ukraine’s) President Zelensky &amp; President Biden! This resister states “The GQP is the party of insurrection, Racism and Conspiracy Theories! If you want to protect Democracy, follow him! #VeesFriends #democracy 👇",retweet,"Dusty is an Air Force Vietnam Veteran, Proud Democrat and supports Biden &amp; Harris! This resister is fully vaccinated and “Says under President Biden, we are much more respected around the world.” If you are like Dusty, and you vote blue, he is worth the follow!",retweet,"Kempo is a Democrat, a cool guy, Political Junkie, and part of our Blue Crew team! This resister is a chemical geek, and a Martial Artist/Karate expert! He wants to see Trump and company in jail! If you agree with Kempo follow him! #DonksFriends",retweet,"Like everyone else, I lost a lot of followers since Elon reinstated Trump’s Twitter account — in my case, over 3,000. If you're staying on Twitter to keep fighting against MAGA Republicans and their extreme-right agenda, reply to this post and drop a 💙 — I’ll follow you back!",retweet,"Tony is a Democrat, Political junkie, who is riding with Biden, and says “F..K Putin”! This resister is the father to a fur baby named Sammy! If you are like Tony, then follow him! #VeesFriends #DonksFriends #JustKeepConnecting",retweet,"Trump's white fragility would not allow him to admit he lost the 2020 election even though he &amp; everyone around him knows he did. It's 2 &amp; a half years since &amp; he still goes on saying he won! Trump, YOU LOST. Get over it. Move on. Focus on all the legal issues you have. #GoJoe 💙",retweet,"If you only retweet ONE thing today, let it be this list of 156 House Republicans who voted to raise the retirement age for Social Security to age 70. Don't let them get away with it. Make sure EVERYONE knows.",retweet,"Son of two, Irish in Oz, Aston Martin &amp; Liverpool fan, Politically agnostic but DEFINITELY ANTI-TRUMP (he’s a FRAUD, not a politician has 785 followers and would like to meet other never- trumpers like you!",retweet,0,,,,,,,,,,
BettermentHelp,Unusual Whales just released a report on which Politicians received political donations from FTX They found 97 Democrats received $900K while 9 Republicans received $145K in donations FTX debtors are now asking these Politicians to return this money by the end of the month,retweet,"Largest fraud in history. Fastest collapse in history. Largest political bribe scandal in (American) history. “SBF please come speak to the principal” - the US government, co-tweeting This country is broken.",retweet,BREAKING: ​Trump stole the images of his trading cards from stock photos. People have found watermarks on the NFTs they forgot to remove.,retweet,"Japan’s ruling political party approved a proposal to exempt companies from paying levies for paper gains on crypto coins that they hold after issuing them. Currently, profit from crypto holdings is subject to corporate tax of about 30% in Japan.",retweet,Senator Brown now speaking - giving a lambasting to crypto and saying its risks to national security and illicit finance. Utter nonsense when most crime is still in the USD. Senator Brown's push to ban crypto is the reason we have opaque offshore systems.,retweet,Senator Stabenow’s opening statement on the FTX bankruptcy notes that this could have been a theft/fraud (one of the first government individuals to do so) and suggest Bitcoin and Ether are not securities. What a great thing to have on the record this morning!,retweet,"given the nature of his alleged crimes, is far past the point of pleasant Twitter invitations to appear in front of Congress that he has not been SUBPOENAED and ORDERED to appear in front of Congress (or taken in by authorities) is beyond my comprehension at this point",retweet,BREAKING❗️- FTX founder SBF to testify in front of US Senate in December - Bloomberg,retweet,"SBF said in an interview: FTXUS users is expected to get 100% money back, FTX users will get 1/4 8 minutes after signing the bankruptcy, there was a supplement of $4b in liquidity Secretly donates to the Republican Party and is expected to be one of the largest donors",retweet,"Larry Kramer, one of SBF's disclosed sureties, is a close family friend of Barbara Fried, Sam's mother and founder of 'Mind The Gap' democratic Super PAC. Kramer is the president of the Hewlett Foundation, a left-leaning foundation that believes in ""Effective Philanthropy.""",retweet,0,,,,,,,,,,
Bill_GP,"Honestly, I think (I hope) that people mean “Democratic Socialism” when they are speaking of “more Socialist” here. Democratic Socialism allows for capitalism (and neo-liberalism for that matter) in a way that pure Socialism does not. 🤷‍♀️",reply,"I keep thinking about how, with two months notice that this ruling was coming, the democratic-controlled congress not only *didn't* codify abortion rights, but overwhelmingly passed a security bill protecting these SCOTUS justices",retweet,"Hey, appreciate your work. Do Trump’s tax returns next, then erase student debt somehow (I know you can do it), then get Bernie as the DNC nominee. It’s like I’m asking for my 3 wishes from a genie lamp. 💓",reply,"What Melania Trump has done to the Rose Garden can never be forgiven. She literally gutted Jackie Kennedys garden tribute to her husband, JFK. That Rose Garden was part of our history and she destroyed it.",retweet,"@marcuslemonis Less regulation may open up more freedom to give/assist/support business endeavors of all sizes- however, it opens the door to some of the things we are seeing now- tax evasion, crappy wages, outsourcing. Perhaps that’s not what you meant, and if so I apologize.",reply,"@POTUS I prefer this one, where BoJo is waving arms like the school joker, Biden as the serious alumn scolding him ""could you please stop playing clown, please?"", Draghi the one laughing hiding at the bottom of the class, and Merkel the teacher trying to get what the heck is going on.",retweet,"@JohnCornyn So which food line in Texas is giving this out? So generous, Senator!",reply,"Yep- it’s a “dark day” in America alright- the GOP is aghast that the government DARE provide us with a one-time pittance of money... oh, or that people will not go back to work (what JOBS?) with the “generous” UC benefits 🙄 -whatever will we do? #theskyisfalling",tweet,HOMOSEXUAL OBSCENITY?!? My House colleagues just voted on Party lines NOT to remove “Homosexuality” from Pennsylvania’s obscenity laws. House Republicans voted to have the amendment killed rather have the courage of their broken convictions and actually vote on the issue. #Broken,retweet,"I hoped some seasoned operatives around Trump would stop him from making crap up. Help him act sane. Instead, he's making them act insane.",retweet,0,,,,,,,,,,
Bill_Maxwell_,"If we beat Trump and flip the Senate, we can: -End the filibuster. -Make D.C. a state. -Pass public financing. -Restore the Voting Rights Act. -Require presidential tax disclosure. -Make Election Day a federal holiday. Reclaim our democracy. 🇺🇸",retweet,I’m going to ask this question and I want a Bernie supporter who is not going to vote for Joe Biden to answer it: why don’t you guys spend as much time railing against Donald Trump as you do centrist Democrats? I’m dead serious. Why. He’s the most horrible thing ever. Answer.,retweet,"RETWEET if you agree that American media has an absolute journalistic obligation not to repeat or report on COVID-19 disinformation spread by Trump to influence early voting and the election, including and most particularly false claims regarding when a vaccine will be available.",retweet,"Barr said: ""The problem with the testing system was a function of Obama's mishandling of the CDC."" Trump ELIMINATED the virus task force Obama created. Trump CALLED COVID A HOAX and said it would ""disappear like magic in a few days."" Since then, 140,000 Americans have died.",retweet,"DOW drops 2000 points in one week. The stimulus is wearin' off and the #TrumpRecession is in full bloom. Trump's COVID ""strategy"" is killin' Americans and our economy.",retweet,"With this move, Republican senators have stopped merely being enablers when Trump seeks foreign help to win elections. They’ve become accomplices.",retweet,"Insider says Kushner is now in charge of planning last ditch try at disqualifying Biden ballots on election night, urging Republican state legislatures to ""send competing slates of electors,"" and then seeking a Supreme Court ruling in Trump's favor. Barr is said to support this.",retweet,"Joe Biden kicked ass. The country knows we need capable public servants w a plan to use our tax dollars &amp; their power for the people 5 states moved to Dems: PA, MI, WI, AZ, GA 78M people defeated Republicans but we only get the change if we boot Mitch",retweet,"BREAKING: WH official says masks will continue to not be mandatory at the WH, even after Trump tested positive. Saying it’s a “personal choice.” They won’t even try to protect themselves, they definitely can’t protect us. We need new leadership. Vote for Biden-Harris.",retweet,"I complained about the way @nbc erased @ewarren throughout the primary, particularly after she took the national lead in October. Erased! And now folks are pissed that they’re giving Trump his own town hall during Biden’s event. After Trump refused to debate. NBC is just awful.",retweet,0,,,,,,,,,,
