mutual,tweet1,type1,tweet2,type2,tweet3,type3,tweet4,type4,tweet5,type5,tweet6,type6,tweet7,type7,tweet8,type8,tweet9,type9,tweet10,type10,rated,p1,c1,p2,c2,p3,c3,p4,c4,p5,c5
brav3r_y,I already know Biden and Dems are cooked in November. I truly do not care about Republicans taking over either chamber of Congress because it’s bound to happen with how the economy is doing. My focus is on state and local politics.,tweet,This honestly has started long before the pandemic. As soon as Trump was elected so in 2017 I started seeing more states with Republican governors feel empowered to restrict abortion. Once this ruling is official this will empower them even more.,quote,I’m tired of people saying Black people don’t know how to vote when we BAILED out Democrats during the midterm elections. There would be no democratic majority in the Senate if it wasn’t for Black people in Georgia!,tweet,Hmm a white woman saying this as if most white women didn’t vote for Trump in 2016 AND 2020. I think you should talk to your community that routinely votes against their own interests.,quote,While this isn’t wrong that Trump election still has so many consequences. Checks and Balances exist in this country. Congress had countless opportunities to codify Roe V Wade yet they didn’t.,quote,There were quite a bit of Republicans complaining about the shortage and blaming Biden yet only 12 of them voted yes?,quote,"You can register to vote on Election Day in the following states: CA, CO, CT, HI, IA, ID, IL, MD, ME, MI, MN, MT, NH, NM, NV, UT, VA, VT, WA, WI, WY + Washington, D.C. (and ND does not require voter reg)",retweet,I’m not listening to any white women shaming third party voters in 2016. Most of your demographic voted for Trump in 2016 and 2020. Talk to your gals!,tweet,We vote for Dems and they apply ZERO pressure to get things passed. The John Lewis Voting Rights Act is just sitting in Congress. Wait too long and watch when Republicans pass their own voter suppression laws in the new Congress real quick!,reply,"The woo me I already paid off my debt is crazy. Ideally Biden would have reduced interest rates to zero but that’s beyond his scope as President, only Congress can do that. Senate Republicans and Manchin would NEVER let a bill pass beyond the house.",tweet,0,,,,,,,,,,
brittanitaylor,"All 50 states and D.C. have been called. The final electoral count for the 2020 election: Biden 306, Trump 232.",retweet,"I’m not going to sit here &amp; directly blame Trump for the Poway synagogue shooting I am going to sit here, the day after Trump spoke at the NRA &amp; say that both Trump &amp; the NRA are partially to blame as they sit back &amp; allow America to become the mass shooting capital of the world",retweet,I’m sorry but after reading that DONALD TRUMP IS FORCING HOSPITALS TO STOP SENDING IN COVID-19 DATA TO SKEW THE NUMBERS IN AN ATTEMPT TO MAKE HIM AND THE UNITED STATES LOOK BETTER ON A GLOBAL SCALE WITHOUT A SHRED OF CARE FOR HUMAN LIFE I can’t stop thinking about it,retweet,"We grieve for the Americans murdered in Pittsburgh. All of us have to fight the rise of anti-Semitism and hateful rhetoric against those who look, love, or pray differently. And we have to stop making it so easy for those who want to harm the innocent to get their hands on a gun.",retweet,"The man directly responsible for the chaos of today is Donald Trump, who has made it clear that he will do anything to remain in power – including insurrection and inciting violence. Trump will go down in history as the worst and most dangerous president in history.",retweet,1) here’s a hint trump: WOMEN DESERVE TO BE PAID EQUALLY DESPITE THEIR LEVEL OF TALENT. 2) honestly i believe people are upset that women are MUCH better at something than men. people can’t get that through their head so they’re trying to pick a fight and bring down these women.,quote,"Trump supporters are all going to vote in person tomorrow because he’s put distrust in early voting. These numbers are expected to change DRASTICALLY tomorrow. Please go out and vote tomorrow. If you think it won’t matter, IT WILL.",retweet,"COLLEGE STUDENTS I HOPE YALL ARE PAYING ATTENTION. They wanna lower the age from 26 to 18. That basically means if you are in college/grad school now or are about to be in college, you need to find a way to provide health insurance for yourself. Please vote",retweet,"What I'm most struck by, after talking to the women in my life, is that even through all the anger and hopelessness, the underlying consensus is that they're ""not surprised."" What an unacceptable status quo. We have to be better. We can't let history repeat itself against women.",retweet,"We’re losing more than a Missoula a month to COVID. This country’s leadership has failed us in so many ways this year. A politician’s first job needs to be serving the public, not winning fights on Twitter.",retweet,0,,,,,,,,,,
bubukitifakku,"After all of those years of Republicans claiming that if we elected Obama, he would declare martial law, what do they have to say now that Donald Trump actually did declare martial law? I said it once and I’ll say it again. This is how Hitler happened. #MARTIALLAW",retweet,"Republicans who stole Supreme Court seat &amp; confirmed another justice 8 days before election when 65 million had already voted, then tried for 2 months to overturn a free &amp; election that culminated in violent coup, don't get to lecture Dems about unity, healing or democratic norms",retweet,@POTUS TN's governor Bill Lee is trying to have us put to death for not being exactly like him. He is refusing federal help over and over to make a show of supporting Trump. Someone must stand up and stop him before they put chains on us and its too late. I'm losing hope.,reply,#PresidentialDebate #Debate2020 Trump said Biden called African Americans super predators..wtf that was Clinton. Did anyone else catch that?,tweet,I love Finneas. And a lot of us are voting for Biden because not voting is a vote for Trump 🤷🏽‍♀️,tweet,The only controversy about Biden saying 10-15% of Americans are bad people is he’s way too low in his estimate. The Trump base is at least 35%. Fuck every single one of them.,retweet,"If Senate Republicans fail to convict Donald Trump, it won't be because the facts were with him or his lawyers mounted a competent defense. It will be because the jury includes his co-conspirators.",retweet,Trump told white supremacists to “stand by” tonight. Please please please please please get yourself to the polls and cast your vote. Don’t let Trump steal this election by discounting mail in ballots. Be there. Vote. It could be your last chance,retweet,The Senate shouldn't vote until the American people do.,retweet,"President Trump’s decision to leave the during a global pandemic alienates our allies, undermines our global leadership, and threatens the health of the American people. Trump needs to reverse this reckless decision immediately.",retweet,0,,,,,,,,,,
capvanphoto,"Following Stefan's passing, you can help in the battle against cancer by donating to any of these charities American Cancer Society: Cancer Research Institute: Cancer Research UK: (meme from /r/dankmemes)",retweet,"To all gamers, we appreciate all your blessings to his survival after random gunfire. With Eric’s encouragement, now, MSI promises to donate $1 for every retweet this tweet receives up to $10K towards anti-violence charity. #BulletProofMonitor #OptixMonitor",retweet,"This is stupid to complain about tbh. We have mice w/ full control + Keyboards for better movement. They get assistance in aiming. They'd legit not be able to play without it. Which isn't fair to say about most console players, we have more advantages tbh. Plus he missed a lot..",retweet,dude they stormed the US Congress,reply,Just a reminder that ketchup is the best condiment and I won’t accept any other answers here because there are none and if you dare say any condiment that is white whether it be mayo or ranch or blue cheese then you’re blocked on sight anyways good day to you all,retweet,They got us in the first half not gonna lie,reply,"RT for a chance to win: 🛒 36,000 FIFA Points ⚽ North London Derby Tickets #ScoreMoreWithXbox #Sweeps. Open to 48 US/DC 18+ only. Void in NY, FL. Ends on 10/31/19. Rules:",retweet,🔥 #GFUEL x GIVEAWAY 🔥 30 Winners will receive a crap ton of G FUEL!!!! Go to the link below to enter!!! Help us win the fight against T-Series!!!! ENTER HERE: 👈👈👈👈,retweet,RT to donate $5 in Xbox products as part of #GiveWithXbox! 🎮 Join us in helping level the playing field for gamers with disabilities. Learn more:,retweet,IF KSI LOOSES THE REMATCH AGAINST LOGAN PAUL ILL GIVE EVERYONE THAT RT’IS THIS A 5$ GIFTCARD,retweet,0,,,,,,,,,,
carlosthedwarf_,"Newsom might not be super popular in CA, but the state's high Democratic lean is good enough to not lose. The days of an Arnold Schwarzenegger-type Republican who has crossover appeal and could convince enough people to vote YES on a recall is long gone.",reply,"The Republican nominee will either Trump or the short and fat Italian Trump, Ron DeSantis.",reply,"Editorials: Vogue: Why Kim Kardashian and Julia Fox love Balenciaga Teen Vogue: Bestie, it’s time to kill your landlord in the fight against American capitalism",retweet,Libertarians are Republicans that like weed.,reply,Trump has to be one of the first cast members of Home Alone 2 to sell stolen nuclear secrets to the Saudis for $2 billion,retweet,"The Good Morning America cheating scandal is giving what a scandal needs to. High stakes (co-anchors on the most watched American newscast), audacity (65 photos of broad daylight cheating), and evidence hiding in plain sight (the guy’s anniversary post)",retweet,@POTUS The Federal government already subsidizes fossil fuels though.,reply,i called a conservative morning show and tried to name as many punk bands as i could before they caught on.,retweet,"Was Cal Jacobs in 1992 a fan of merengue and bachata? He has a cassette of Juan Luis Guerra, who is a popular musician across Latin America. #Euphoria",tweet,It's not her fault that the Senate is a pile of shit.,reply,0,,,,,,,,,,
catturd2,"We now live in a country where most the Republicans and Democrats in Washington D.C. care more about Ukraine than the USA. These out-of-touch neocon warmongers have no idea how pissed off the American people are over their Ukraine first, America last bullshit.",retweet,"Biden: liar, pedophilic tendencies, horrible father, cheats on his wife, cares only about Ukraine, will not be re-elected President Trump: loves America, great father, excellent president, big heart, will be president again",reply,"Are you crazy? Of you are, you’re a leftist. The biggest story is the FBI and the MEDUA covered up the Hunter Biden story, because THEY KNEW, Biden wouldn’t win. The election was stolen. Trump was right AGAIN.",tweet,"No. Biden goes to continue the Ukraine grift, Trump goes to Ohio to see what can be done. Biden does not care about Americans",reply,@joncoopertweets Not a threat. Do you even know what a threat is? Here’s a real threat. Biden attempting to harm 70% of the country because they like Trump.,reply,"The Democrats have settled on their closing argument: ""Vote for us so that we can castrate children, use your money to pay for abortions, and put pornography in the schools. If you don't vote for us then you are a Nazi and democracy will die."" Fascinating political strategy.",retweet,One thing is clear: Republicans in congress are more aligned with Democrats than their voters.,retweet,@GeraldoRivera Be quiet. At least half the country cares. Stop telling us what to think or believe. There is no way they can go after Trump now without going after Biden. None.,reply,"He was/is hated, but it has zero to do with him being 1/2 black. Trump had more Hispanics and blacks vote for him then any republican nominee before him. He is anything but racist. Obama was the biggest racist President in history",reply,@catturd2 @POTUS Donald Trump did make our lives better. America first is the most important Political statement anyone can make. The Biden regime believes America last. Everything in America is last to him he’s done,reply,0,,,,,,,,,,
charlie_revival,Nore: So you was under a conservative. What was voting for trump like? Britney: it was a conservatorship Nore: *smokes* mmmm so y’all went on a cruise. That’s hard.,retweet,Me waiting for Joe Biden to turn America into a communist utopia like the Republicans promised,retweet,The privatization of the USPS is still going on under Biden. Where is the outrage? Or do we only care about these things when a Republican is in office? Jesus Christ.,retweet,"Nancy Pelosi’s husband just bought $5 million dollars in Nvidia stocks while she is pushing congress to vote for a bill that’ll give $53 Billion dollars in subsidies to semiconductor companies, where Nvidia will get the largest share of that money.",retweet,there is not one member of the american government that is seeing heaven,retweet,Some of you said that voting for Democrats would prevent this or some shit,retweet,Black people are not the native Israelites. God did not take us away and put us in slavery as punishment. Black people are just so ashamed of and hurt by our subjugation and general low position in the social hierarchy that we’ve made up these fairy tales as a coping mechanism.,retweet,"proudly voted for governor phil murphy today to ensure protected reproductive rights. importantly as well, to support vaccine mandates, raised minimum wage, and clean energy acts. (my polling place didn’t have any stickers, only styluses for the voting machine 🥲)",retweet,we really told the government we needed covid tests for free and all they heard was “four free”,retweet,It is wild how people can be anti vax right now when the Covid vaccine has led us to trials for a HIV vaccine,retweet,0,,,,,,,,,,
christiepierce,BREAKING: Senate Democrats just tried to get Senate Republicans to adjourn for a few days and take the time to actually read their tax bill. RT if you agree that reading bills before they’re voted on is the least we can do.,retweet,UPDATE: Republicans rejected our motion to adjourn until Monday so senators could read the bill they just introduced. RT If you think senators should have time to read a bill that affects every single American.,retweet,Many who voted for trump only think about themselves and their everyday survival not the good of all people. Most is willful ignorance- others it’s not knowing anything else in their small lives. I am grateful I got out of that kind of state everyday.,reply,Our reporters are fact checking President Trump’s first address to Congress,retweet,"Trump talking about how Hilary said ""deplorable."" ""One wrong word in politics can end it all!"" .... apparently not ""pussy"" #america #ugh",tweet,"""That's called business."" —Donald Trump on the housing crash. For millions of Americans it was called ""losing their home."" #DebateNight",retweet,Something that has been quietly slipped into the Republican tax plan: a provision that lets oil and gas companies drill in the Arctic National Wildlife Refuge. This is an attack on pristine lands that belong to the American people.,retweet,Trump: Space Force and Air Force will be 'separate but equal' pretty sure the president has been watching too much #TheExpanse ... but not paying attention..,tweet,"If one person loses their insurance because of the Republican health care plan, that's too many. But 24 million? That’s an abomination.",retweet,"Everything Trump's promising now -- women's rights, environmental protection, children's rights -- is being destroyed by his actual policies",retweet,0,,,,,,,,,,
cjoneil88,"One day after 8 people were killed due to hatred of Asian women, how dare 172 Republicans vote against the Violence Against Women Act? The most contentious part of the act? Preventing people convicted of domestic abuse or stalking from purchasing a firearm.",retweet,"Shock of shocks! Donald Trump, the self-proclaimed billionaire, received a $72.9 million tax refund from the IRS while not paying a nickel in federal income taxes in 10 out of 15 years. Yep. Trump l-o-v-e-s corporate socialism for himself, rugged capitalism for everyone else.",retweet,Matt Lauer lost his job. Charlie Rose lost his job. Mark Halperin lost his job. Glenn Thrush lost his job. Billy Bush lost his job. Harvey Weinstein lost his job. Kevin Spacey lost his job. But in politics... Conyers still in Congress. Moore still running. Trump still President.,retweet,".@PeteButtigieg: ""America is under attack from homegrown white nationalist terrorism…We are the only country in the world with more guns than people... White nationalism [is] inspiring people to commit murder, &amp; it’s being condoned at the highest levels of the American gov’t.""",retweet,Republicans “all votes should be done in person with a valid id!” Oh so.. fuck the military people overseas. Fuck the elderly who may not be mobile. Fuck the out of state college kids. Fuck the people on vacations or business trips. Or have to work in general.,tweet,"President Trump has just extended the federal social distancing guidelines on the coronavirus to April 30. Hunker down, folks.",retweet,Biden went to a protest site. Trump went to his bunker. That says everything.,retweet,These idiots trying to rip Obama for Katrina. Are they too stupid to count from 2005? W was POTUS during Katrina. Education in US is shit,retweet,There's too many Americans walking around with the impression that Trump made some bad choices. A bucket of KFC &amp; cheese fries are bad choices. Bribery &amp; Extortion are crimes. One you're supposed to get Heartburn &amp; clogged arteries. One you're supposed to get life in prison.,retweet,Trump on Ghislaine Maxwell: “I wish her well.” Ghislaine Maxwell is charged with sex trafficking minor girls and the “president” wished her well. That’s more sympathy than he’s ever given to the nearly 140K people who have died from COVID. Let that one sink in... #TrumpPresser,retweet,0,,,,,,,,,,
codyhendrickson,@MayorJenny Durkan is horrible and should have never been elected in the first place. Shame on all who voted for her.,reply,"do you guys wanna tell this gun-nut, anti-government, annoying dude we went to high school with that literally no one agrees that, ""donald trump isn't racist because he hired a bunch of mexicans to build his real estate empire,"" or should I? nah, why bother.",tweet,"I just cited a really thorough article chronically Trump's history of bigotry when someone on Facebook asked for ""proof that he's a racist,"" and they responded: ""I see a lot of text. Is there actual evidence anywhere?"" That pretty much says it all right there, folks.",tweet,"Twitter is the worst, most toxic and uneducated platform you could be using to get your political news. This is the platform ""POTUS"" uses to address the country whenever he's bored. Which is, a couple times an hour apparently. Seems like he should have more important shit to do?",tweet,if Trump loses there will be acts of violence. that blood will be on his hands.,tweet,"People are trying to figure out what to call Madame Vice President-Elect Kamala Harris' husband. I suggest, Mr. Kamala Harris.",tweet,"don't think I haven't noticed how much ""Mr. Trump"" I hear on NPR now as opposed to ""President."" and I respect the fuck out of it.",tweet,"I want to dry heave at the quote from our PRESIDENT that states: ""Nobody has been better at the military."" Hopefully we all learn to vote before he learns to speak.",tweet,Trump giving his speech at the 2018 turkey pardon did NOT age well and I'm living for it.,tweet,EYES ON SEATTLE RIGHT NOW. DO NOT IGNORE THIS. THIS MESSAGE IS AIMED AT OUR ELECTED OFFICIALS AND THE PEOPLE WHO SERVE BENEATH THEM. YOU ARE NOT DOING YOUR JOBS.,tweet,0,,,,,,,,,,
covie_93,"Democrats are trying to pass legislation to reduce inflation, prevent a national depression, and help Americans get a handle on their personal finances, but Republicans are voting against it. Want to cripple the economy? Then vote Republican, by all means!",tweet,"@StephenM Republicans will take away Social Security and Medicare, leaving 66 million vulnerable Americans with no safety net. VOTE DEMOCRAT.",reply,"There are fifty Republican US Senators, and not one is willing to cross the aisle to vote to help American families. Not one.",retweet,"The Texas GOP platform: —Demands a referendum on secession —Declares homosexuality is “an abnormal lifestyle choice” —Claims that President Biden ""was not legitimately elected"" —Calls for the abolishment of the Voting Rights Act This is @DanPatrick's agenda. We must beat him.",retweet,"The people who should be watching this won't, but even if they were watching, it wouldn't matter. It's not like they *believe* Trump won, it's that they don't care and don't give a damn about the Constitution or elections or the rule of law. They just don't care.",retweet,"Discouraged by the poor messaging by Democrats. Hate to say it, but Dem voters needed to be scared into voting because they'd lose something essential. If Dems had focused on the Republican plan to cut Social Security/Medicare, they could have Mopped. The. Floor w/ opponents.",reply,"Russia calls for its ""partner Trump"" to be installed as President. Trump calls for Russia to help him politically. All this while Russia commits war crimes through a brutal, unprovoked invasion of another democratic nation. This is the leader of the Republican Party.",retweet,Andrew Yang just said the FBI searching Trump’s home “seems political.” Yang also said this will “ensure” Trump gets re-elected in 2024. Andrew is actively spreading GOP talking points. He’s doing Fox News’ bidding for them. I’ll say it again: Andrew Yang sides with the Fascists.,retweet,"Um, the Republicans are running on cutting Social Security &amp; Medicare. It’s criminal to lie to these voters and trick them into voting against the only safety net they have! #GOPLies #VoteBlue for #SocialSecurity #Medicare",reply,The GOP refusing to raise the debt limit to pay Trump’s bills—while gaslighting the nation into thinking it’s somehow Biden’s fault—should tell you everything you need to know about their descent into performative politics. They don’t represent the people of the United States.,retweet,0,,,,,,,,,,
ctinerardin,Check out what I just added to my closet on Poshmark: Ivanka Trump cold shoulder navy blue floral top L. via #shopmycloset,tweet,Check out what I just added to my closet on Poshmark: 🎉HP🎉Donald Trump purple pinstripe button down. via #shopmycloset,tweet,Check out what I just added to my closet on Poshmark: Ivanka Trump black white sleeveless dress medium. via #shopmycloset,tweet,LF: We're headed in the right direction. There is a lot of positive buzz around the state about the Tar Heels.,retweet,"UNC is projected for the Belk Bowl against Houston, which is in Charlotte. So don't mind if we do....",retweet,All I want to do tonight is stay in and eat pickle flavored chips and pizza... Is that socially acceptable?,tweet,"""Paige is one of the best players not only in the ACC but in the whole country"" #uncsolutions #marcuspaige",retweet,Check out what I just added to my closet on Poshmark: Donald Trump signature purple pinstripe buttondown. via #shopmycloset,tweet,"Today, UNC won, and State and D00k both lost. All is right in the world.",tweet,#NewSATQuestions What's wrong with the white girl? A) She can't even B) She is literally dying C) She is so done D) All of the above,retweet,0,,,,,,,,,,
daddy38456,"Take a civics class. DeSantis has a republican legislature. Trump was fighting democrats and republicans in congress AND the senate. But while DeSantis was in congress and in DC, he voted against the wall twice and voted for TPP. He did a lot, I'd say🤣",reply,"How is stating a fact chasing anyone? You're aware Kansas has NEVER elected a democrat Governor while a Dem was President, right? Guess what? They just did in November. The same state that voted against their abortion referendum. Yes, it matters.",reply,"K Abrams was about 1,000x worse than Biden and people know Biden can't pass most things without the house and senate lol. These aren't comparable. I'll ""show up"" on election day and vote down ticket Republican and write in someone for President. Just like neocons did with Trump.",reply,"He's a weak candidate because of his Congressional record. He will not win AZ considering his stance on social security He won't win PA because he's anti fracking and a climate changer Also, is he like Trump or is he not? Because if he is, why would independents vote for him?",reply,? They haven't even liked each other since 2020 when Massie voted against the stimulus package while Trump was worried about winning elections.,reply,"No, but these people (not REP) are delusional. Democrats overwhelmingly vote for their candidate no matter what. Republicans have an identity crisis between America First candidates and squishy Republicans, which unfortunately leads to MAGA voters and/or moderates not voting.",reply,"Lol, every single thing you named was voted on by congress and the senate EXCEPT infrastructure because democrats refused to bring it to a vote under Trump. So thank you for admitting it's congressmen and senators that suck, which we've been saying for years.",reply,"Trump will be the last GOP candidate I ever vote for until they get their shit together. The GOP has done nothing the past two years except ignore their voters and help democrats pass red flag laws, climate change bs, billions to ukraine, and now talking about amnesty.",reply,"Laura's not in DC first of all.. Secondly, what have you got out of voting republican lately? Codifying gay marriage? Spending billions to ukraine? Passing gun legislation? Approving their climate change bs? Approving Bidens Supreme Court justice?",reply,"I know McConnell is the Senate, but thank God he continues to show us how fucking useless voting for the GOP is. This party is beyond dead without Trump.",reply,0,,,,,,,,,,
damnit_mann,"@benshapiro I dislike Donald Trump, but Joe Biden is so much worse. He has destroyed this country in two years and now we are paying for it. I work in the medical field full of liberals and even they are saying they will never vote democrat again. Maybe they are just saying that but still.",reply,It won't be to long after the elections they start turning on Biden and each other. The democratic Lt. Governor in Georgia endorsed the Republican gubernatorial candidate. Let's see how long that guy lives once Hillary Clinton finds out.,reply,"@PressSec @POTUS It was actually a new election denier AI bot the democrats are testing, it comes after families and friends of election deniers. The engineer came out 10 mins ago and said he forgot to set it to ""Republicans Only Mode"". He apologized and said he Jan 6th denial bot won't do this.",reply,"@elonmusk I'll turn that shit around in 90 days. I would ban every political figure on both sides, every person in media, and anyone who puts a Ukrainian flag and pronouns in there profile. No more Trump, no more Biden, and nor more AOC. It would be a utopia of conversation.",reply,"@SenSanders It was actually a new election denier AI bot the democrats are testing, it comes after families and friends of election deniers. The engineer came out 10 mins ago and said he for got to set it to ""Republicans Only Mode"". He apologized and said he Jan 6th denial bot won't do this.",reply,"It was actually a new election denier AI bot the democrats are testing, it comes after families and friends of election deniers. The engineer came out 10 mins ago and said he for got to set it to ""Republicans Only Mode"". He apologized and said he Jan 6th denial bot won't do this.",reply,"@JackPosobiec It was actually a new election denier AI bot the democrats are testing, it comes after families and friends of election deniers. The engineer came out 10 mins ago and said he for got to set it to ""Republicans Only Mode"". He apologized and said he Jan 6th denial bot won't do this.",reply,"@Timcast It was actually a new election denier AI bot the democrats are testing, it comes after families and friends of election deniers. The engineer came out 10 mins ago and said he for got to set it to ""Republicans Only Mode"". He apologized and said he Jan 6th denial bot won't do this.",reply,"It was actually a new election denier AI bot the democrats are testing, it comes after families and friends of election deniers. The engineer came out 10 mins ago and said he for got to set it to ""Republicans Only Mode"". He apologized and said he Jan 6th denial bot won't do this.",reply,"@gregkellyusa It was actually a new election denier AI bot the democrats are testing, it comes after families and friends of election deniers. The engineer came out 10 mins ago and said he for got to set it to ""Republicans Only Mode"". He apologized and said he Jan 6th denial bot won't do this.",reply,0,,,,,,,,,,
